52336.7, 53960, 51906.7, 51640
62000
54146.7
1518, 1271.24
0.933661
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
