56503.3, 57480, 55663.3, 54236.7
63000
57660
1942, 1516.82
0.934612
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 107.203, 107.203, 107.203, 107.203
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 57.2031, 57.2031, 57.2031, 57.2031
10000, 10000, 10000, 10000, 54.5, 108.312, 108.312, 108.312
10000, 10000, 10000, 10000, 8.89583, 8.89583, 8.89583, 385.75
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
