55993.3, 57050, 55300, 54230
62000
57170
1545, 1444
0.937309
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
