56633.3, 56740, 54790, 54076.7
63000
57260
2033, 1386.33
0.930526
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 5.25, 5.25, 5.25, 396.688
10000, 10000, 10000, 10000, 43.5625, 111.958, 111.958, 111.958
10000, 10000, 10000, 10000, 59.9375, 59.9375, 59.9375, 59.9375
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 107.203, 107.203, 107.203, 107.203
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 5.25, 5.25, 5.25, 396.688
10000, 10000, 10000, 10000, 43.5625, 111.958, 111.958, 111.958
10000, 10000, 10000, 10000, 59.9375, 59.9375, 59.9375, 59.9375
