56736.7, 57976.7, 56216.7, 54950
63000
58020
2007, 1446.08
0.933344
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 57.2031, 57.2031, 57.2031, 57.2031
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 9.41667, 9.41667, 9.41667, 384.188
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 107.203, 107.203, 107.203, 107.203
10000, 10000, 10000, 10000, 56.0625, 107.792, 107.792, 107.792
10000, 10000, 10000, 10000, 82.2031, 82.2031, 82.2031, 82.2031
10000, 10000, 10000, 10000, 117.359, 117.359, 117.359, 117.359
10000, 10000, 10000, 10000, 57.2031, 57.2031, 57.2031, 57.2031
