111111111111111111111111111111
32598
35000
32598
75, 19.143
0.459679
7.94518, 11.8339
7.76294, 11.5205
7.01757, 11.9902
7.7502, 12.7484
7.15875, 13.7238
6.78513, 13.7238
6.49028, 13.6639
7.15875, 13.7238
7.69718, 12.7484
6.91591, 13.8203
6.78767, 13.4108
6.37483, 13.4108
6.89426, 13.8203
6.81053, 13.8723
6.79093, 14.3264
6.6054, 14.4827
6.8927, 13.8203
6.50126, 13.7238
6.28242, 15.3015
6.37832, 14.6393
6.9856, 13.8203
6.37248, 14.2298
7.20224, 14.0734
6.95481, 13.6639
6.8304, 13.2545
6.44468, 13.1583
6.40608, 15.145
6.31644, 15.0487
6.36723, 14.2298
6.23947, 13.5674
6.22108, 14.0734
5.84543, 13.5674
7.0206, 13.6639
6.64286, 13.5674
6.51462, 13.1583
6.42216, 12.652
6.72968, 14.4827
6.40132, 13.9768
6.19736, 15.3976
6.24831, 14.8924
6.42322, 14.8924
6.8878, 14.2298
6.70263, 13.9409
6.43421, 13.5674
6.40794, 14.6393
7.04384, 14.0734
6.46291, 14.8048
6.5015, 14.2298
6.21748, 14.2298
6.14147, 13.8203
6.27573, 15.342
6.38729, 15.145
6.74895, 14.7357
6.50936, 13.9768
7.30605, 13.1583
7.08293, 13.4108
6.52421, 14.8924
6.46845, 13.9768
6.45565, 13.5674
6.11304, 15.5537
6.20645, 15.8072
6.5015, 14.2298
6.84457, 14.2298
7.11571, 13.7238
6.29603, 15.145
6.63756, 14.3862
6.76624, 13.4108
6.77168, 13.0015
6.53999, 15.145
6.24831, 14.8924
6.83902, 14.4827
6.82156, 14.0734
6.107, 13.9768
7.09444, 13.7238
6.75358, 14.0734
6.37832, 14.6393
6.67232, 14.0734
6.44621, 14.6393
6.81472, 14.4827
7.13402, 14.0734
6.14762, 15.3017
6.75731, 14.7357
6.58028, 14.3264
6.55107, 14.7357
6.12331, 13.7238
6.77776, 13.9768
7.39986, 12.9051
6.7388, 13.7238
6.41046, 14.0734
