111111111111111111111111111111
29833.3
33000
29833.3
95, 18.5865
0.339179
4.70842, 18.6184
4.74408, 20.3382
4.65433, 20.0875
4.19973, 21.1503
4.09704, 20.8994
4.65344, 20.8994
4.74304, 20.1835
4.57619, 19.0244
4.45575, 18.6184
4.63346, 17.4011
4.35242, 17.1504
4.45876, 20.4345
4.21799, 20.3382
3.86109, 20.8994
4.00214, 22.8707
4.05833, 23.2177
4.15149, 21.9036
4.12298, 20.5897
4.13671, 22.5605
4.49778, 20.8994
4.46479, 20.996
4.46731, 19.8364
4.01721, 20.7443
4.06113, 19.3722
4.49635, 21.9036
3.83482, 17.9619
4.23335, 22.2136
4.08964, 23.1215
4.22787, 21.9036
4.19588, 20.5897
4.05833, 23.2177
3.84287, 23.1215
3.82085, 21.8075
3.91351, 20.4345
4.39513, 21.4013
4.50744, 21.9036
4.27184, 21.6526
4.46361, 20.7443
4.59379, 21.2468
4.3656, 21.1503
4.45508, 19.8364
4.31114, 19.5272
3.92133, 20.1794
3.58829, 20.0872
3.70045, 18.7147
3.56172, 18.4642
4.09225, 23.2939
4.5707, 21.2468
4.68337, 20.4935
4.44831, 20.4935
4.27687, 20.2424
3.95867, 20.0875
4.06862, 18.7739
4.08451, 17.5553
4.1188, 16.2419
3.61551, 16.8985
3.21811, 17.7105
3.01007, 14.8687
4.52418, 21.4013
4.06123, 22.6197
3.88358, 22.5605
4.15721, 22.8707
3.92352, 19.8364
4.4447, 20.8994
4.29042, 20.5897
4.29098, 19.3722
4.32036, 18.1169
4.07136, 17.9619
4.49246, 20.5897
4.02785, 21.4973
3.6583, 22.3096
3.8276, 24.1844
4.08383, 23.3728
4.04185, 22.0584
3.95511, 21.9036
4.51358, 21.6526
4.51203, 20.4935
4.49624, 19.2749
4.48843, 19.9332
4.03328, 20.8407
3.80227, 20.8407
3.82043, 19.4303
3.85012, 18.0584
4.2505, 22.3096
3.83294, 23.1215
4.16055, 22.3096
4.17582, 20.996
4.08383, 23.3728
3.86622, 23.2767
3.95511, 21.9036
4.30628, 21.9036
4.66079, 20.5242
4.39513, 21.4013
4.16547, 21.1503
4.31533, 19.9332
4.69202, 20.3517
4.60982, 20.0875
4.38333, 20.0875
3.91715, 21.6526
3.91609, 20.3298
3.64794, 20.3382
3.72515, 18.8705
3.79337, 17.253
3.88484, 22.3096
4.50932, 20.8994
4.49347, 19.6812
4.25161, 19.6812
4.09706, 19.3722
3.83318, 19.2749
3.87208, 17.9619
3.95602, 16.4938
3.93147, 15.178
3.21681, 19.5272
3.01261, 16.4938
3.89787, 23.2767
4.2616, 21.8075
4.00214, 22.8707
3.90734, 22.7157
4.2505, 22.3096
4.55419, 20.1835
4.46479, 20.996
4.46731, 19.8364
4.32363, 19.5272
4.34093, 18.2137
4.08963, 18.0584
4.22598, 16.7444
4.2505, 22.3096
3.83294, 23.1215
3.84994, 24.3398
4.02649, 23.5275
4.06885, 22.2136
3.84925, 22.0584
4.4919, 21.4973
4.48898, 20.3382
4.64633, 19.1214
4.19308, 19.0244
3.87142, 19.9332
4.24479, 22.7157
4.24229, 21.4976
3.65603, 17.0542
4.42609, 21.4973
3.89916, 23.3728
4.06743, 22.8707
4.15683, 21.5566
4.57979, 20.9414
3.87924, 23.3728
4.24479, 22.7157
4.24223, 21.4973
4.43086, 21.7303
4.43321, 20.8994
4.24584, 20.7443
4.29169, 19.4303
4.21533, 18.1428
4.79093, 20.1835
4.55419, 20.1835
3.81032, 21.8075
3.91354, 20.4935
3.67106, 20.4935
3.6064, 19.0244
3.67302, 17.5553
4.36255, 21.8075
4.41833, 21.1503
4.56363, 19.9332
4.55074, 18.7147
4.06889, 19.6812
4.04352, 20.4345
3.87409, 18.1169
4.00312, 16.7444
3.99966, 15.4307
3.15529, 19.6812
3.20412, 18.0584
4.12621, 23.2767
4.41407, 21.9036
4.1374, 22.9667
3.80574, 22.8707
4.31728, 21.9036
4.24584, 20.7443
4.34334, 21.1503
4.48843, 19.9332
4.25161, 19.6812
4.42175, 18.4642
4.12099, 18.2137
4.45499, 20.7443
3.78263, 23.9335
3.87342, 22.6197
3.65391, 22.7157
3.71153, 21.2468
3.71192, 19.9332
3.42447, 19.6812
4.1994, 22.4646
4.47514, 20.7443
4.56769, 19.5272
4.43792, 20.3382
3.96049, 21.1872
4.27181, 22.3096
4.28326, 20.996
4.2833, 19.7778
3.15568, 16.3107
3.84309, 23.5275
4.12621, 23.2767
4.12722, 22.0584
4.58652, 21.1216
3.86591, 23.6238
4.26113, 22.3096
4.39938, 19.9356
4.66331, 20.8407
4.46885, 20.5897
4.22876, 20.3382
4.39046, 19.1214
4.35087, 17.8076
4.10304, 17.6518
4.13877, 16.3385
3.94427, 21.9036
3.92812, 20.5897
3.683, 20.5897
