12.337,295,15.318,41.955,295,15.318,41.955,68.591,148.5,295,15.318,28.636,41.955,68.591,95.227,121.86,175.14,295,15.318,41.955,68.591,148.5,295,15.318,28.636,41.955,68.591,121.86,175.14,295,15.318,41.955,68.591,148.5,295,15.318,28.636,41.955,68.591,148.5,295,15.318,28.636,41.955,68.591,95.227,148.5,295,15.318,28.636,41.955,68.591,121.86,175.14,295,15.318,28.636,41.955,68.591,95.227,148.5,201.77,295,295,15.318,28.636,41.955,68.591,121.86,175.14,295,15.318,28.636,41.955,68.591,95.227,148.5,295,15.318,28.636,41.955,68.591,148.5,295,10.891,23.497,41.819,85.811,295,15.318,28.636,41.955,68.591,148.5,295,15.318,28.636,41.955,55.273,68.591,95.227,121.86,175.14,241.73,295,15.318,28.636,41.955,68.591,95.227,121.86,175.14,295
24.865,24.653,25.035,24.882,25.077,25.292,24.798,24.625,24.472,24.497,25.524,25.257,25.068,24.864,24.771,24.723,24.701,24.831,25.239,24.889,24.795,24.805,25.069,25.69,25.358,25.147,24.961,24.932,25.043,25.439,25.808,25.122,24.912,24.821,25.105,25.944,25.551,25.298,25.052,24.951,25.205,26.347,25.834,25.5,25.211,25.127,25.156,25.762,26.618,26.076,25.72,25.371,25.216,25.286,25.687,26.639,26.043,25.651,25.315,25.23,25.373,25.707,26.452,25.637,27.402,26.743,26.335,26.003,26.063,26.419,27.535,27.763,27.037,26.583,26.261,26.242,26.493,27.929,28.02,27.179,26.685,26.302,26.752,28.721,28.833,28.323,28.08,28.084,29.57,29.577,29.194,28.973,28.827,29.127,30.196,30.434,30.282,30.168,30.085,30.017,29.926,29.866,29.801,29.778,29.781,30.642,30.576,30.538,30.523,30.549,30.589,30.697,31.001
-0.16935,-0.00075119,-0.074531,-0.0057481,0.00077002,-0.072225,-0.01854,-0.006498,-0.0019168,0.00017432,-0.036796,-0.020049,-0.014188,-0.0076553,-0.0034788,-0.00182,-0.000406,0.0010798,-0.054805,-0.013104,-0.0035392,0.00012097,0.0018013,-0.060502,-0.024943,-0.015826,-0.0069923,-0.00054111,0.0020854,0.0033085,-0.10609,-0.025739,-0.0079074,-0.0011412,0.0019386,-0.084742,-0.029532,-0.018979,-0.009232,-0.0012739,0.0017341,-0.090837,-0.0385,-0.025143,-0.010822,-0.0031792,0.00054893,0.0041369,-0.091805,-0.040715,-0.026668,-0.013134,-0.0029069,0.0013297,0.0033416,-0.093416,-0.044727,-0.029452,-0.012611,-0.0032151,0.0026982,0.0062641,0.007987,-0.0037863,-0.12027,-0.049499,-0.030638,-0.012429,0.0011194,0.0066872,0.0093075,-0.14275,-0.05455,-0.034108,-0.012059,-0.00071702,0.0047001,0.0098058,-0.17867,-0.06312,-0.0371,-0.014376,0.0056245,0.013439,-0.13673,-0.040455,-0.013283,0.00010469,0.007102,-0.089088,-0.028776,-0.016549,-0.0054993,0.0037597,0.0072979,-0.017126,-0.01142,-0.0085444,-0.0062687,-0.0050547,-0.0034345,-0.0022651,-0.0012082,-0.00034321,5.3833e-05,-0.011226,-0.0049962,-0.0028746,-0.00053017,0.00094795,0.0015275,0.0020202,0.0025325
