15.318,68.591,295,15.318,28.636,41.955,55.273,68.591,81.909,95.227,108.55,121.86,135.18,148.5,175.14,201.77,215.09,228.41,255.05,281.68,295,15.318,68.591,295,15.318,28.636,41.955,55.273,68.591,81.909,95.227,108.55,121.86,135.18,148.5,175.14,201.77,215.09,228.41,255.05,281.68,295,15.318,28.636,41.955,55.273,68.591,81.909,95.227,108.55,121.86,135.18,148.5,175.14,201.77,215.09,228.41,241.73,268.36,281.68,295,15.318,28.636,41.955,68.591,148.5,295,15.318,41.955,68.591,148.5,295,15.318,41.955,68.591,148.5,295,17.421,32.842,48.263,63.684,79.105,94.526,109.95,125.37,140.79,156.21,171.63,187.05,202.47,217.89,233.32,248.74,264.16,279.58,295,15.318,41.955,68.591,121.86,295,15.318,28.636,41.955,68.591,95.227,148.5,201.77,295,15.318,28.636,41.955,68.591,95.227,148.5,201.77,295,15.318,28.636,41.955,68.591,121.86,175.14,295,11.667,25.192,42.274,81.528,157.09,295,15.318,28.636,41.955,68.591,148.5,295,15.318,28.636,41.955,68.591,148.5,295,15.318,28.636,41.955,68.591,95.227,148.5,295,15.318,28.636,41.955,55.273,68.591,81.909,95.227,121.86,148.5,175.14,201.77,255.05,295,15.318,28.636,41.955,55.273,68.591,81.909,95.227,108.55,121.86,135.18,148.5,175.14,201.77,215.09,228.41,241.73,268.36,295
24.85,24.619,24.653,25.121,25.02,24.929,24.848,24.777,24.716,24.665,24.623,24.591,24.57,24.557,24.559,24.608,24.647,24.693,24.812,24.979,25.077,25.194,24.712,24.97,25.509,25.388,25.277,25.178,25.089,25.011,24.946,24.889,24.845,24.812,24.788,24.771,24.807,24.841,24.883,24.998,25.165,25.265,26.118,25.895,25.692,25.511,25.351,25.21,25.093,24.995,24.918,24.864,24.827,24.812,24.898,24.971,25.062,25.168,25.455,25.636,25.832,25.954,25.498,25.204,24.893,24.716,24.94,25.713,25.074,24.887,24.858,25.256,25.795,25.032,24.837,24.885,25.48,26.249,26.056,25.884,25.731,25.6,25.488,25.396,25.325,25.274,25.243,25.233,25.243,25.274,25.324,25.396,25.487,25.599,25.731,25.883,26.463,25.767,25.645,25.704,26.68,26.914,26.375,26.014,25.688,25.587,25.673,25.935,26.542,26.996,26.389,25.984,25.627,25.53,25.673,26.023,26.814,27.109,26.576,26.244,25.97,25.983,26.223,26.997,27.426,26.686,26.219,25.993,26.516,28.132,27.405,26.939,26.661,26.447,26.661,27.656,27.72,27.465,27.31,27.193,27.296,27.796,28.15,27.962,27.847,27.775,27.787,27.89,28.386,28.804,28.682,28.591,28.525,28.479,28.447,28.426,28.411,28.426,28.459,28.504,28.626,28.737,29.044,28.953,28.872,28.801,28.741,28.689,28.648,28.615,28.591,28.575,28.566,28.57,28.609,28.638,28.673,28.713,28.812,28.938
-0.068736,-0.0043315,0.00015211,-0.0083255,-0.0075377,-0.006834,-0.0060659,-0.0053387,-0.0046252,-0.003799,-0.003161,-0.0023829,-0.001576,-0.00098459,7.0399e-05,0.0018362,0.0029045,0.0034387,0.0044966,0.0062697,0.0073313,-0.11405,-0.0090523,0.0011403,-0.0099764,-0.0090992,-0.0083157,-0.0074602,-0.0066504,-0.0058556,-0.0049351,-0.0042242,-0.0033572,-0.0024579,-0.0017987,-0.00062262,0.0013464,0.0025378,0.0031338,0.0043139,0.0062926,0.0074775,-0.018411,-0.016734,-0.015237,-0.013602,-0.012055,-0.010537,-0.0087782,-0.0074202,-0.0057641,-0.0040465,-0.0027875,-0.00054156,0.0032181,0.0054927,0.0068132,0.0079506,0.010767,0.013607,0.014731,-0.085351,-0.03425,-0.022105,-0.011657,-0.0022121,0.0015259,-0.094136,-0.024006,-0.0069917,-0.00036653,0.0027185,-0.14047,-0.028639,-0.0073173,0.00060255,0.0040597,-0.013866,-0.012517,-0.01119,-0.0098853,-0.0085311,-0.0072628,-0.0059397,-0.0046261,-0.0032888,-0.0020364,-0.00063473,0.00065384,0.0019828,0.0032965,0.0046147,0.0059315,0.0072483,0.0085648,0.0098812,-0.11397,-0.026137,-0.0045881,0.0011222,0.0056379,-0.081381,-0.040458,-0.027102,-0.012233,-0.0037957,0.001617,0.0049042,0.0065141,-0.090696,-0.045551,-0.030408,-0.013416,-0.0036573,0.0026922,0.0065687,0.0084865,-0.10079,-0.039986,-0.024929,-0.01028,0.00024516,0.0044967,0.0064586,-0.11387,-0.054658,-0.027377,-0.0057408,0.0069121,0.011718,-0.10486,-0.035029,-0.020853,-0.008049,0.002687,0.0067906,-0.061998,-0.019169,-0.011613,-0.0044013,0.0012913,0.0034144,-0.036509,-0.014128,-0.0086103,-0.0026874,0.00043113,0.0019402,0.0033812,-0.01288,-0.0091471,-0.0068407,-0.0048948,-0.0035261,-0.0023913,-0.0015631,-0.00054189,0.00056018,0.0012172,0.0017013,0.0022795,0.0028012,-0.0077232,-0.0068367,-0.0060766,-0.0052756,-0.0045468,-0.0038532,-0.0030836,-0.0025095,-0.0018283,-0.0011538,-0.00067307,0.00015694,0.0014542,0.0021866,0.0025898,0.0029946,0.0037175,0.0047333
