295,17.421,32.842,48.263,63.684,79.105,94.526,109.95,125.37,140.79,156.21,171.63,187.05,202.47,217.89,233.32,248.74,264.16,279.58,295,15.318,41.955,295,15.318,28.636,41.955,68.591,148.5,295,15.318,28.636,41.955,68.591,95.227,148.5,295,15.318,28.636,41.955,68.591,121.86,295,15.318,41.955,68.591,121.86,295,15.952,29.905,43.857,57.81,71.762,85.714,99.667,113.62,127.57,141.52,155.48,169.43,183.38,197.33,211.29,225.24,253.14,267.1,281.05,295,15.318,41.955,68.591,148.5,295,15.952,29.905,43.857,57.81,71.762,85.714,99.667,113.62,127.57,141.52,155.48,169.43,183.38,197.33,211.29,225.24,253.14,267.1,281.05,295,15.318,28.636,41.955,68.591,148.5,295,15.318,28.636,41.955,68.591,95.227,148.5,201.77,295,15.318,28.636,41.955,68.591,95.227,148.5,295,15.318,28.636,41.955,68.591,148.5,295,15.318,28.636,41.955,68.591,95.227,148.5,295,15.318,41.955,68.591,148.5,295,15.318,28.636,41.955,55.273,68.591,81.909,95.227,108.55,121.86,135.18,148.5,175.14,201.77,215.09,228.41,241.73,268.36,281.68,295,15.318,28.636,41.955,55.273,68.591,95.227,121.86,148.5,201.77,295,295
24.577,26.399,26.122,25.874,25.655,25.467,25.307,25.176,25.075,25.004,24.961,24.949,24.966,25.013,25.089,25.194,25.329,25.493,25.687,25.91,25.853,24.999,25.078,26.698,25.995,25.545,25.121,24.996,25.558,27.068,26.447,26.028,25.629,25.456,25.327,25.532,27.148,26.373,25.865,25.408,25.164,25.751,27.042,25.6,25.236,25.078,26.014,27.663,27.165,26.714,26.31,25.955,25.647,25.386,25.173,25.01,24.892,24.821,24.802,24.83,24.901,25.024,25.179,25.658,25.986,26.342,26.753,27.408,25.989,25.597,25.621,26.687,28.37,27.721,27.133,26.61,26.15,25.753,25.418,25.148,24.944,24.8,24.718,24.705,24.755,24.863,25.039,25.257,25.92,26.369,26.855,27.413,27.957,26.771,26.034,25.35,25.356,26.833,28.371,27.041,26.184,25.504,25.389,25.856,26.738,28.628,29.033,27.704,26.854,26.183,26.049,26.298,28.34,29.073,27.961,27.297,26.792,27.31,29.674,29.853,28.521,27.684,27.075,27.02,27.438,29.972,30.29,29.403,29.209,29.404,30.392,31.431,31.195,30.986,30.805,30.652,30.526,30.431,30.359,30.317,30.305,30.315,30.415,30.648,30.805,30.984,31.184,31.684,31.983,32.303,32.684,32.311,32.046,31.864,31.726,31.557,31.474,31.438,31.448,31.619,32.469
-0.0056105,-0.019949,-0.017994,-0.01607,-0.014179,-0.012216,-0.010377,-0.0084593,-0.0065551,-0.0046167,-0.0028013,-0.00076957,0.0010982,0.0030246,0.0049289,0.0068396,0.0087483,0.010657,0.012565,0.014473,-0.20854,-0.032066,0.00031189,-0.15597,-0.052823,-0.033764,-0.015921,-0.001563,0.0038324,-0.11164,-0.046638,-0.031398,-0.014979,-0.0064971,-0.0024365,0.0013995,-0.15032,-0.058206,-0.038123,-0.017157,-0.0045875,0.0033951,-0.22357,-0.054141,-0.013654,-0.0029714,0.005406,-0.039288,-0.035658,-0.03237,-0.028918,-0.025464,-0.022053,-0.018735,-0.015229,-0.01168,-0.0084611,-0.0051064,-0.0013817,0.0020275,0.0051138,0.0088255,0.011055,0.017174,0.023527,0.025508,0.029414,-0.21348,-0.053287,-0.014691,0.0003027,0.0072724,-0.051337,-0.046509,-0.042137,-0.037546,-0.032953,-0.028417,-0.024005,-0.019342,-0.014623,-0.010343,-0.0058817,-0.00092871,0.0036048,0.0077089,0.012645,0.01561,0.023746,0.032194,0.034829,0.040022,-0.24265,-0.089041,-0.055353,-0.025697,7.5769e-05,0.010086,-0.21906,-0.099896,-0.064342,-0.025518,-0.0043043,0.0087527,0.016562,0.020277,-0.24833,-0.099755,-0.063827,-0.025216,-0.0050355,0.0046887,0.013935,-0.25583,-0.08354,-0.049831,-0.018972,0.0064808,0.016142,-0.25651,-0.099998,-0.062843,-0.022856,-0.002102,0.0078594,0.017294,-0.16333,-0.033308,-0.0072666,0.0024435,0.0067422,-0.019917,-0.017698,-0.015715,-0.01355,-0.011501,-0.0094898,-0.0071606,-0.0053615,-0.0031674,-0.00089156,0.00077666,0.0037529,0.008736,0.011751,0.013502,0.01501,0.018745,0.022511,0.024001,-0.045246,-0.027966,-0.019884,-0.013661,-0.010407,-0.0063349,-0.0031034,-0.0013538,0.00017287,0.0018435,-0.0012602
