295,15.318,295,15.318,28.636,41.955,55.273,68.591,81.909,95.227,108.55,121.86,135.18,148.5,175.14,201.77,215.09,228.41,255.05,281.68,295,295,15.318,28.636,41.955,68.591,95.227,148.5,295,15.318,28.636,41.955,68.591,95.227,148.5,295,15.318,41.955,68.591,148.5,295,15.318,28.636,41.955,68.591,148.5,295,295,15.318,28.636,41.955,68.591,95.227,148.5,295,15.318,28.636,41.955,68.591,95.227,148.5,295,15.318,28.636,41.955,68.591,95.227,148.5,201.77,295,15.318,28.636,41.955,55.273,68.591,81.909,95.227,108.55,121.86,135.18,148.5,175.14,201.77,215.09,228.41,241.73,268.36,281.68,295,15.318,28.636,41.955,68.591,121.86,175.14,295,15.318,28.636,41.955,68.591,148.5,295,15.318,41.955,68.591,148.5,295,15.318,28.636,41.955,68.591,95.227,148.5,295,15.318,28.636,41.955,55.273,68.591,95.227,121.86,175.14,295,15.318,28.636,41.955,55.273,68.591,81.909,95.227,121.86,148.5,175.14,201.77,228.41,255.05,295
24.232,25.086,24.847,25.963,25.666,25.395,25.152,24.935,24.744,24.583,24.444,24.334,24.253,24.193,24.149,24.233,24.314,24.414,24.69,25.094,25.335,24.364,26.139,25.611,25.264,24.957,24.856,24.857,25.391,26.419,25.892,25.542,25.222,25.103,25.058,25.444,26.212,25.115,24.783,24.661,25.174,26.627,25.944,25.507,25.097,24.974,25.507,24.218,27.064,26.078,25.434,24.883,24.725,24.794,26.003,27.172,26.309,25.751,25.287,25.175,25.293,26.532,28.004,26.947,26.25,25.652,25.497,25.748,26.335,27.649,28.53,27.858,27.257,26.734,26.284,25.907,25.613,25.384,25.233,25.164,25.155,25.351,25.904,26.289,26.737,27.238,28.51,29.281,30.105,28.712,27.594,26.906,26.367,26.5,27.124,29.041,28.866,27.788,27.16,26.686,27.338,30.02,29.676,28.883,28.766,29.17,30.514,30.727,30.055,29.628,29.299,29.252,29.433,30.659,31.66,31.301,31.054,30.891,30.768,30.625,30.555,30.514,30.679,31.867,31.655,31.491,31.369,31.277,31.212,31.165,31.122,31.134,31.18,31.255,31.351,31.461,31.657
-0.0050859,-0.14749,-0.00085565,-0.024375,-0.022243,-0.020338,-0.018258,-0.016289,-0.014357,-0.012119,-0.010391,-0.0082832,-0.0060969,-0.0044943,-0.0016353,0.0031515,0.0060479,0.0074966,0.010366,0.015176,0.018056,-0.0048366,-0.092953,-0.039657,-0.026085,-0.011533,-0.0037729,1.042e-05,0.0036496,-0.093096,-0.039536,-0.026258,-0.012009,-0.0044896,-0.00084644,0.0026365,-0.1664,-0.041165,-0.012492,-0.0015257,0.0035063,-0.15396,-0.051214,-0.032829,-0.015388,-0.0015396,0.0036368,-0.0090359,-0.17445,-0.074075,-0.048314,-0.020694,-0.0059213,0.0012947,0.0082486,-0.15257,-0.064752,-0.041905,-0.017411,-0.0042388,0.0022167,0.0084582,-0.16561,-0.079395,-0.052318,-0.022459,-0.0057932,0.0047009,0.01103,0.01409,-0.05644,-0.050458,-0.045114,-0.039281,-0.033758,-0.028338,-0.022061,-0.017213,-0.011301,-0.0051684,-0.00067345,0.0073457,0.020771,0.028895,0.033611,0.037673,0.047734,0.057879,0.061894,-0.21245,-0.083983,-0.051638,-0.020237,0.0025005,0.011719,0.015991,-0.22997,-0.080919,-0.047196,-0.017786,0.0081583,0.018306,-0.16169,-0.029782,-0.0043892,0.0050478,0.0091787,-0.12178,-0.050446,-0.032056,-0.01234,-0.0017759,0.0033898,0.0083732,-0.04727,-0.026959,-0.018552,-0.012265,-0.009164,-0.0053797,-0.0026466,-0.00075891,0.0013751,-0.021322,-0.015887,-0.01231,-0.0091835,-0.0068924,-0.0049392,-0.0034763,-0.0016188,0.00046026,0.0016954,0.002834,0.0035999,0.0041498,0.004883
